C_SKU_Nbr,C_Short_Week,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_Str_OH_units_wkly,C_sales
1005559955,FW 202022,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202026,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202023,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,262.0,43.96
1005559955,FW 202048,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559955,FW 202050,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,186.0,87.92
1005559955,FW 202050,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,191.0,
1005559956,FW 202022,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202043,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",-1.0,125.0,-21.98
1005559955,FW 202035,"1547-BRIGHTON,CO",1547,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,209.0,
1005559956,FW 202101,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559955,FW 202027,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202032,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559955,FW 202038,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,107.0,
1005559956,FW 202023,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202024,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202032,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559956,FW 202030,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,250.0,
1005559955,FW 202031,1524-BROOMFIELD,1524,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",4.0,226.0,87.92
1005559956,FW 202102,1550-LAKEWOOD-NORTH,1550,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,229.0,
1005559956,FW 202032,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,266.0,
1005559956,FW 202039,1506-LOUISVILLE,1506,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,250.0,
1005559955,FW 202021,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202022,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202033,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",7.0,247.0,153.86
1005559955,FW 202040,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,249.0,28.57
1005559955,FW 202048,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,208.0,
1005559956,FW 202044,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,149.0,
1005559956,FW 202028,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202034,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,239.0,
1005559955,FW 202030,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,256.0,
1005559955,FW 202048,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,230.0,
1005559956,FW 202050,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,241.0,
1005559956,FW 202046,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,69.0,
1005559956,FW 202046,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,194.0,
1005559955,FW 202029,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559955,FW 202033,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559956,FW 202025,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559956,FW 202027,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,247.0,
1005559956,FW 202035,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559955,FW 202021,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202049,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,133.0,70.0
1005559956,FW 202044,1516-PARKER,1516,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,240.0,
1005559955,FW 202021,"1517-WESTMINSTER, CO",1517,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559956,FW 202023,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202027,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,261.0,
1005559956,FW 202052,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,183.0,
1005559956,FW 202047,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,179.0,
1005559955,FW 202031,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,242.0,86.04
1005559955,FW 202024,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202030,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",9.0,229.0,197.81999999999996
1005559955,FW 202028,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,251.0,
1005559956,FW 202030,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,261.0,
1005559955,FW 202040,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,229.0,
1005559955,FW 202103,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,,17.0
1005559955,FW 202033,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,263.0,
1005559955,FW 202035,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",0.0,264.0,0.0
1005559955,FW 202043,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,246.0,131.88
1005559955,FW 202048,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,66.0,6.59
1005559955,FW 202052,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,162.0,
1005559955,FW 202035,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,228.0,
1005559955,FW 202050,1552-FIRESTONE,1552,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,249.0,
1005559956,FW 202101,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,183.0,
1005559955,FW 202040,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",9.0,210.0,197.82
1005559956,FW 202020,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202026,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202029,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,259.0,43.96
1005559955,FW 202052,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,80.0,
1005559955,FW 202034,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559956,FW 202034,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,222.0,
1005559956,FW 202043,1540-HIGHLANDS RANCH,1540,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,246.0,
1005559956,FW 202042,1546-BOULDER,1546,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",9.0,124.0,197.82000000000002
1005559955,FW 202028,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202048,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,220.0,
1005559956,FW 202052,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,140.0,
1005559956,FW 202048,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",12.0,199.0,263.76
1005559955,FW 202030,1506-LOUISVILLE,1506,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,263.0,21.98
1005559956,FW 202020,"1514-LAKEWOOD, CO",1514,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202036,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202023,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202051,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,245.0,
1005559955,FW 202046,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,248.0,
1005559956,FW 202045,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,222.0,
1005559955,FW 202026,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202025,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559955,FW 202019,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202035,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,244.0,65.94
1005559956,FW 202045,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,257.0,21.98
1005559956,FW 202023,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",3.0,261.0,65.94
1005559955,FW 202031,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,204.0,18.68
1005559955,FW 202028,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,247.0,
1005559956,FW 202050,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202043,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,321.0,18.68
1005559956,FW 202039,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,174.0,
1005559955,FW 202049,1516-PARKER,1516,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,260.0,
1005559956,FW 202101,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,272.0,
1005559956,FW 202046,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,159.0,
1005559956,FW 202023,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202031,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202020,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202030,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,232.0,
1005559955,FW 202024,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,263.0,21.98
1005559956,FW 202045,1552-FIRESTONE,1552,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202034,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202020,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202050,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202023,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,0.0,
1005559955,FW 202042,1515-GREELEY,1515,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,253.0,65.94
1005559956,FW 202040,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,474.0,
1005559955,FW 202043,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,3.0,
1005559955,FW 202031,1541-MONUMENT,1541,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",6.0,244.0,131.88
1005559955,FW 202048,1548-N THORNTON,1548,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,236.0,
1005559955,FW 202023,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202037,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202043,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,216.0,
1005559955,FW 202045,1529-LOVELAND,1529,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",27.0,193.0,593.46
1005559955,FW 202051,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202046,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,321.0,
1005559956,FW 202047,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,464.0,21.98
1005559955,FW 202041,1507-DENVER SW,1507,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",50.0,248.0,1079.0
1005559955,FW 202045,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559955,FW 202045,1535-EVERGREEN,1535,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,3.0,
1005559955,FW 202028,1549-JEFFERSON COUNTY,1549,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202051,1512-FT COLLINS,1512,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,192.0,41.760000000000005
1005559955,FW 202022,1520-BEAR VALLEY,1520,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202027,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559956,FW 202022,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,0.0,
1005559955,FW 202028,1510-ACADEMY BLVD,1510,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",10.0,254.0,219.79999999999998
1005559956,FW 202043,1522-GOLDEN,1522,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,256.0,
1005559956,FW 202034,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",2.0,249.0,43.96
1005559955,FW 202042,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,157.0,
1005559956,FW 202051,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559956,FW 202051,1523-PIONEER HILLS,1523,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,263.0,21.98
1005559955,FW 202043,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,256.0,
1005559956,FW 202021,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202034,1532-STAPLETON,1532,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,258.0,54.95
1005559955,FW 202101,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,229.0,
1005559955,FW 202043,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",12.0,241.0,263.75999999999993
1005559955,FW 202029,1509-GREENWOOD VILLAGE,1509,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,263.0,21.98
1005559956,FW 202036,1519-LITTLETON,1519,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559956,FW 202028,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,253.0,21.98
1005559955,FW 202050,1544-N FT COLLINS,1544,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,218.0,
1005559956,FW 202021,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202035,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",8.0,223.0,175.84
1005559956,FW 202023,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202043,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,254.0,
1005559956,FW 202039,1524-BROOMFIELD,1524,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,225.0,
1005559955,FW 202052,"1514-LAKEWOOD, CO",1514,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,234.0,
1005559956,FW 202037,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,167.0,
1005559955,FW 202038,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,233.0,
1005559955,FW 202034,1503-THORNTON,1503,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,230.0,21.98
1005559956,FW 202024,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202029,1511-PUEBLO,1511,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202036,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,108.0,
1005559955,FW 202026,"1501-AURORA, CO",1501,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,262.0,
1005559956,FW 202024,1511-PUEBLO,1511,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202033,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",17.0,238.0,373.66
1005559956,FW 202025,1549-JEFFERSON COUNTY,1549,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202027,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",1.0,251.0,21.98
1005559956,FW 202034,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,227.0,
1005559955,FW 202024,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202019,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,0.0,
1005559955,FW 202029,1518-SW COLORADO SPRINGS,1518,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202031,1519-LITTLETON,1519,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,257.0,
1005559956,FW 202042,"1547-BRIGHTON,CO",1547,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,254.0,
1005559956,FW 202050,1548-N THORNTON,1548,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,140.0,
1005559956,FW 202049,1507-DENVER SW,1507,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,146.0,
1005559956,FW 202041,"1517-WESTMINSTER, CO",1517,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,223.0,
1005559956,FW 202036,1532-STAPLETON,1532,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,249.0,
1005559955,FW 202032,1540-HIGHLANDS RANCH,1540,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,230.0,
1005559956,FW 202043,1503-THORNTON,1503,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,231.0,
1005559956,FW 202025,1515-GREELEY,1515,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559956,FW 202052,1521-LONGMONT,1521,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",-1.0,,-21.98
1005559956,FW 202052,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,243.0,
1005559956,FW 202022,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",4.0,260.0,87.92
1005559956,FW 202023,1544-N FT COLLINS,1544,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559955,FW 202047,1551-NORTH AURORA,1551,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202034,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",14.0,247.0,307.72
1005559955,FW 202102,1538-NE COLORADO SPRINGS,1538,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,157.0,17.0
1005559956,FW 202047,"1501-AURORA, CO",1501,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,321.0,
1005559955,FW 202039,1508-PARK MEADOWS,1508,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,259.0,
1005559956,FW 202033,1510-ACADEMY BLVD,1510,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,264.0,
1005559955,FW 202044,1521-LONGMONT,1521,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559956,FW 202024,1538-NE COLORADO SPRINGS,1538,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,260.0,
1005559955,FW 202051,1504-COLORADO SPRINGS,1504,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",5.0,233.0,109.9
1005559955,FW 202030,1528-SADDLEROCK,1528,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",3.0,228.0,65.94
1005559956,FW 202044,1551-NORTH AURORA,1551,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,245.0,
1005559955,FW 202052,"1526-GLENDALE,CO",1526,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,229.0,5.93
1005559955,FW 202102,1512-FT COLLINS,1512,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,203.0,
1005559955,FW 202045,1522-GOLDEN,1522,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,246.0,
1005559956,FW 202024,1528-SADDLEROCK,1528,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",4.0,250.0,87.92
1005559956,FW 202029,1529-LOVELAND,1529,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,257.0,
1005559955,FW 202037,1546-BOULDER,1546,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,258.0,
1005559955,FW 202024,1550-LAKEWOOD-NORTH,1550,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",,264.0,
1005559955,FW 202049,1531-CASTLE ROCK,1531,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",2.0,243.0,43.96
1005559955,FW 202029,1502-ARVADA,1502,"1005559955-3/8"" X 8"" X 16' LP EMB MAHOG SIDNG",1.0,207.0,21.98
1005559956,FW 202029,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,263.0,
1005559956,FW 202044,1504-COLORADO SPRINGS,1504,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",,230.0,
1005559956,FW 202033,1518-SW COLORADO SPRINGS,1518,"1005559956-3/8"" X 8"" X 16' LP CEDAR EMBD SIDING",5.0,243.0,109.9
