C_SKU_Nbr,C_d_Market_Nbr,C_Sales_Units,C_sales
1002185331,0109,7840.0,24349.59000000008
1000043814,0109,222.0,21777.279999999977
866628,0109,1105.0,25125.64999999986
461443,0109,5726.0,22763.609999999353
1004865236,0109,0.0,0.0
1000049026,0109,,
362861,0109,4322.0,64320.14000000012
1005012003,0109,443.0,15561.14000000008
1000032541,0109,4.0,219.52
432794,0109,2024.0,34253.53999999999
505735,0109,745.0,26797.159999999985
1001802038,0109,20654.0,323516.7700000055
1000027606,0109,48.0,359.04
1002854861,0109,2498.0,13862.160000000002
128813,0109,28497.0,303765.08000000153
461487,0109,3870.0,20334.050000000523
254576,0109,2411.0,63885.57000000003
1000043812,0109,1089.0,93187.1000000002
461448,0109,225.0,73.64999999999995
1001802063,0109,19716.0,364865.49000000936
1001860786,0109,340.0,4423.929999999999
460219,0109,3278.0,11433.77000000027
1001802069,0109,162096.0,1086061.4299999913
1000004881,0109,1461.0,22237.48999999998
497649,0109,902.0,26119.40000000017
482002,0109,326.0,5060.03
1000004801,0109,702.0,18656.36999999997
264784,0109,4029.0,121150.66999999995
1002185326,0109,15488.0,24849.54999999979
309524,0109,2842.0,104526.11000000041
1000004731,0109,28158.0,353163.2900000004
128692,0109,22890.0,198005.23000000074
1001360398,0109,12915.0,84770.62000000029
1001802065,0109,9740.0,283112.4700000054
567776,0109,343.0,6632.180000000005
1001802085,0109,60641.0,1119087.590000006
462296,0109,447.0,283.65
394327,0109,966.0,5709.169999999996
505933,0109,504.0,41687.03999999999
1001802083,0109,69631.0,777692.11
395205,0109,141.0,16260.619999999977
1003131893,0109,16.0,223.68
1000013893,0109,0.0,0.0
1001753990,0109,816.0,10178.43
731867,0109,11981.0,127006.72000000044
249148,0109,2794.0,201603.75999999995
1000004865,0109,145157.0,206709.79000000007
1002339002,0109,4718.0,86820.47999999986
460788,0109,280.0,72.03
171198,0109,11874.0,32012.380000000383
275484,0109,320444.0,667314.17
560588,0109,260.0,27551.64000000009
1000004830,0109,10656.0,72311.67999999985
731979,0109,7271.0,137994.7100000002
1001309188,0109,595.0,7708.339999999981
129430,0109,78618.0,274872.53000000597
1000005962,0109,788.0,6434.079999999999
1001818260,0109,7592.0,73364.77999999998
1000004852,0109,2302.0,39900.66999999988
1000004813,0109,5119.0,253145.7500000016
1001802074,0109,19891.0,274605.0900000028
301587,0109,629.0,3492.5499999999956
1000004858,0109,48868.0,91580.81
1001802044,0109,21203.0,489504.2800000026
1000004870,0109,2096.0,19500.300000000025
294895,0109,1155.0,2756.3799999999887
1001412558,0109,4333.0,36194.749999999956
218458,0109,212294.0,1012989.6599999957
1000004826,0109,27043.0,123935.75999999771
1004183704,0109,5773.0,11263.559999999912
323876,0109,353.0,9490.939999999991
1000004799,0109,22292.0,396470.4100000023
1000004800,0109,11879.0,244725.16000000187
1002854744,0109,5161.0,16805.52000000018
262313,0109,4917.0,142308.1500000009
1001802029,0109,18636.0,275805.6600000059
1000004855,0109,10976.0,22561.05000000001
1001723869,0109,14.0,2362.58
1001349041,0109,,
731934,0109,3842.0,99678.45000000019
731898,0109,425.0,8493.270000000008
167136,0109,4994.0,98507.61000000023
1000004891,0109,914.0,4492.919999999998
1002302295,0109,884.0,12537.29
1000004860,0109,155361.0,252663.0600000001
295639,0109,818.0,3700.5800000000063
1002922383,0109,1434.0,40789.73000000003
1000004803,0109,4076.0,79204.4799999996
167119,0109,4304.0,67326.79000000002
1001860744,0109,767.0,6723.409999999993
286503,0109,253.0,9181.550000000001
1001101228,0109,2704.0,38618.43999999998
1000013966,0109,7.0,450.11
334943,0109,338.0,10829.860000000019
1000004821,0109,25965.0,62012.930000000415
1002454952,0109,47.0,291.46999999999997
1001802033,0109,15574.0,274244.1400000023
1004091001,0109,727.0,40370.78000000006
1000012648,0109,3736.0,50975.86000000047
1000045651,0109,3.0,138.03000000000003
1000032455,0109,1576.0,58856.28
1000043811,0109,363.0,4649.010000000004
256276,0109,89935.0,1014647.6500000001
1005011955,0109,1657.0,29003.460000000057
1001754124,0109,6712.0,214638.4600000025
1001802026,0109,26429.0,339845.40000000503
1001802064,0109,10153.0,242170.92999999868
1001753877,0109,3329.0,28629.719999999932
1001802076,0109,117340.0,1079084.9400000016
563923,0109,47.0,180.93999999999997
1000004728,0109,39549.0,326044.9700000026
1001802072,0109,47028.0,464914.8200000016
914649,0109,48108.0,150119.41999999702
1000004730,0109,20497.0,216649.50000000102
1002339005,0109,6720.0,96586.71000000052
1001753998,0109,541.0,9462.520000000002
1005415143,0109,37.0,2248.33
1001101224,0109,6338.0,62013.07000000023
482167,0109,2118.0,16623.69999999991
1001632258,0109,952.0,26033.80999999993
129093,0109,47645.0,340998.15000000206
128966,0109,21848.0,328992.6999999994
1000004838,0109,13892.0,127479.63000000124
1000052781,0109,263.0,15678.119999999997
430400,0109,5661.0,6896.840000000005
1001749849,0109,14949.0,31639.349999999173
334697,0109,18572.0,50119.63999999989
466120,0109,2915.0,15565.259999999984
1001802071,0109,74879.0,596885.8300000022
226587,0109,2080.0,32691.549999999963
1002185336,0109,3621.0,15133.710000000037
914584,0109,49457.0,101282.68000000446
555983,0109,95.0,1761.950000000001
1001308713,0109,879.0,15472.519999999919
386668,0109,460.0,2228.6400000000012
1004718897,0109,1107.0,49844.20999999999
338538,0109,3987.0,96152.0800000003
1000004812,0109,9555.0,376088.5500000051
338555,0109,3205.0,119376.32000000011
1001729059,0109,790.0,7595.639999999993
1004718703,0109,44.0,766.32
1001802054,0109,15206.0,463342.1700000044
1002302294,0109,1632.0,13431.569999999934
1000004798,0109,67146.0,813841.8399999939
283346,0109,1014.0,15295.8900000001
1000004805,0109,2113.0,62809.26999999985
1001802084,0109,73618.0,1004181.3500000024
351636,0109,2922.0,37790.899999999856
1001802067,0109,7176.0,277713.0100000023
385069,0109,1100.0,7116.050000000012
1002185329,0109,8374.0,19327.53000000024
1000004824,0109,22611.0,98386.15000000033
1001802034,0109,10413.0,256543.31000000227
461653,0109,324.0,134.95000000000016
1000004843,0109,1700.0,70014.3799999998
1001802075,0109,20249.0,98548.04999999981
185686,0109,13576.0,14501.019999999911
565963,0109,331.0,5753.3000000000075
1004184089,0109,2034.0,7933.219999999977
1001754117,0109,222.0,6431.9499999999925
1001311057,0109,5661.0,6438.819999999952
1002339009,0109,5770.0,128645.04000000087
1002625925,0109,4508.0,4320.460000000009
1002854734,0109,6212.0,25536.479999999712
298741,0109,2246.0,5855.449999999976
461902,0109,3965.0,30737.75000000106
1000004809,0109,17364.0,538473.4800000004
1001360403,0109,13525.0,130035.82000000047
1002854737,0109,3890.0,22538.829999999936
1004718833,0109,109.0,3940.96
897671,0109,8456.0,425604.31999999826
1000004889,0109,879.0,4317.580000000003
1000004887,0109,3461.0,91457.51999999903
167055,0109,8710.0,113687.01999999999
1001802039,0109,15872.0,316107.3100000052
1001754130,0109,7750.0,299957.98000000627
226573,0109,2687.0,24248.599999999922
456583,0115,76.0,1837.099999999999
1000043070,0115,88.0,8464.069999999992
315110,0115,954.0,37754.21999999995
128692,0115,25851.0,224437.3100000009
731934,0115,238.0,6484.86
914335,0115,542.0,1570.640000000001
435997,0115,108.0,745.4500000000002
226587,0115,300.0,4547.530000000001
433183,0115,3862.0,9264.030000000008
1001753998,0115,10906.0,185620.9900000008
155400,0115,22506.0,126064.63999999866
1002341955,0115,2105.0,35940.39999999988
1002341934,0115,3311.0,44406.3699999999
1001787264,0115,3264.0,81623.06999999998
1001753827,0115,24660.0,216385.1600000001
778506,0115,616.0,10064.129999999996
167136,0115,401.0,7296.460000000001
1002854732,0115,1491.0,7998.43
1000032455,0115,100.0,3324.72
460788,0115,267.0,68.76999999999998
1005415154,0115,23.0,1264.54
1001787118,0115,4275.0,87968.95999999992
128966,0115,35042.0,448449.0900000015
156797,0115,269.0,2262.4000000000015
1005129729,0115,61.0,1922.9900000000002
1002275152,0115,1483.0,8094.729999999987
167055,0115,748.0,9119.480000000007
430792,0115,92467.0,85953.34999999969
1001754002,0115,7906.0,180857.25000000032
1004183704,0115,3401.0,6594.159999999978
129163,0115,4007.0,152118.9500000008
777683,0115,1129.0,9311.289999999966
149521,0115,2676.0,26812.00999999974
169757,0115,393645.0,631980.0199999989
461902,0115,1053.0,8648.69000000007
1002185329,0115,2892.0,6978.919999999999
168768,0115,27318.0,223366.44000000096
260931,0115,2595.0,118230.38000000002
1002922383,0115,1313.0,36772.38000000004
1000043094,0115,511.0,6499.379999999994
1001753743,0115,88212.0,535144.5399999988
167119,0115,220.0,3400.4399999999996
218458,0115,128981.0,627816.0900000015
1005710701,0115,3.0,299.94
1004718703,0115,4.0,33.44
1001787260,0115,7295.0,102950.48999999998
1001753914,0115,18117.0,224864.73000000024
155399,0115,7905.0,66378.69999999955
361419,0115,905.0,13339.859999999948
1001308546,0115,416.0,7203.050000000002
1000013893,0115,,
1005011955,0115,921.0,16075.630000000043
1001754130,0115,3520.0,137069.0000000013
1001787262,0115,5852.0,119413.4700000001
824670,0115,140603.0,399706.1200000009
1002185331,0115,1893.0,5939.2300000000205
1001787119,0115,2686.0,84224.48000000008
129093,0115,57954.0,390880.47000000015
575190,0115,101.0,2940.9000000000015
430297,0115,1135.0,28753.259999999886
462296,0115,253.0,159.20000000000005
270600,0115,271.0,12546.429999999995
731979,0115,347.0,6552.900000000003
1004718897,0115,302.0,7133.0700000000015
430400,0115,139692.0,143514.37000000026
156676,0115,3.0,23.79
461448,0115,216.0,70.67999999999998
1002275150,0115,3344.0,13178.349999999982
256276,0115,78897.0,907620.7600000002
302477,0115,18332.0,68084.16999999988
1001753993,0115,10513.0,144389.23000000007
1002625925,0115,2901.0,2747.2800000000043
461487,0115,1324.0,6896.1900000000505
1002341976,0115,2143.0,45759.75999999996
257974,0115,14479.0,235872.61000000194
440626,0115,177.0,625.9399999999999
258552,0115,1624.0,41948.28999999989
411310,0115,14354.0,137136.0000000001
1000012648,0115,1911.0,26235.81999999981
1000000560,0115,375.0,27227.109999999975
226573,0115,381.0,3530.7700000000027
430269,0115,1091.0,15513.789999999975
1004718833,0115,12.0,1204.56
461653,0115,213.0,86.60000000000007
168793,0115,18507.0,218834.97000000023
258132,0115,6947.0,134152.41999999998
1000032541,0115,3917.0,12348.05
1001753990,0115,14884.0,174705.77999999977
309524,0115,1431.0,53961.070000000094
1001753869,0115,19100.0,239396.80000000013
1001787266,0115,1898.0,75856.2300000001
1001787117,0115,5619.0,170544.28000000108
778459,0115,18.0,406.15999999999997
1001787116,0115,7231.0,177127.82000000065
163613,0115,10949.0,82380.30999999921
167894,0115,16058.0,160006.93000000017
1000049026,0115,,
260691,0115,5476.0,160771.25000000058
129430,0115,25355.0,106461.65999999981
1001724066,0115,96.0,547.3999999999997
185686,0115,35212.0,33613.61000000008
1002855788,0115,3083.0,9703.57000000003
128619,0115,724.0,25749.059999999954
260430,0115,1394.0,38122.06999999989
155393,0115,7158.0,43636.920000000144
196088,0115,2190.0,46266.449999999946
460219,0115,1176.0,4167.790000000015
262313,0115,349.0,9353.880000000003
461443,0115,2053.0,8717.58000000009
1002185326,0115,3859.0,6148.6300000000065
259270,0115,3370.0,57004.00999999983
264784,0115,320.0,9390.690000000002
731867,0115,576.0,5933.000000000002
149671,0115,2961.0,49048.78000000006
1001753748,0115,37412.0,271577.60999999964
1002185336,0115,1372.0,5748.550000000011
256472,0115,445.0,4812.239999999993
1003131893,0115,15.0,211.09000000000003
1000013847,0115,158.0,2373.29
261023,0115,1022.0,59856.239999999976
155395,0115,16747.0,70619.57999999994
378739,0115,381.0,7926.069999999991
1001349041,0115,,
128813,0115,37167.0,375121.1200000013
1001753877,0115,35288.0,277864.7200000007
315412,0115,17129.0,35509.98000000014
1001754124,0115,3424.0,110631.17000000075
897671,0115,7564.0,331843.9099999994
1001753935,0115,12021.0,197355.7200000006
159091,0115,19445.0,318734.4699999995
1000027606,0115,44.0,348.56000000000006
1001753906,0115,21033.0,211090.87000000032
1001753869,0116,15620.0,225514.30000000243
778506,0116,2248.0,31306.149999999885
1000032541,0116,,
1001754124,0116,13553.5,468347.36000000255
461902,0116,497.0,3511.890000000006
1001754119,0116,3310.0,122478.31000000065
462296,0116,78.0,44.549999999999976
1005447639,0116,4495.0,76759.52999999953
925877,0116,426.0,4558.67999999999
1002185336,0116,3429.0,15354.940000000039
1001754117,0116,5839.0,168038.66999999946
777683,0116,3708.0,34998.239999999925
1001687573,0116,8.0,107.76
1001283617,0116,538.0,3705.0500000000047
1001754002,0116,8830.0,212763.65000000116
1001311054,0116,10519.0,10159.490000000014
219743,0116,4156.0,56964.19999999946
1001215929,0116,5070.0,148304.35000000076
260691,0116,6840.0,208489.99999999974
1001687577,0116,2.0,6.86
1004718703,0116,135.0,2345.55
149671,0116,3250.0,55094.700000000346
1000013847,0116,237.0,5744.34
103095,0116,5587.0,127921.44000000476
1001753935,0116,15722.0,281144.1200000009
466257,0116,1.0,0.89
300853,0116,5868.0,75293.00999999902
292075,0116,47.0,2380.4100000000003
300888,0116,10519.0,83462.6600000075
461448,0116,8.0,2.4
1001687568,0116,8.0,143.84
1001687558,0116,-1.0,-11.88
256472,0116,279.0,3022.310000000002
283346,0116,2979.0,45500.65000000002
1002625925,0116,2056.0,2002.02
1002275171,0116,11100.0,36335.87000000028
258132,0116,17729.0,400212.3899999998
1000045651,0116,319.0,7419.71
156797,0116,1573.0,12630.00999999994
315110,0116,2436.0,100082.96999999978
1001283607,0116,1637.0,5504.729999999968
1000040067,0116,3627.0,32384.0200000003
1001754013,0116,14686.0,235604.96000000325
1001753990,0116,19302.0,240941.10000000132
782608,0116,75.0,234.66999999999996
1001754130,0116,19007.0,784930.1699999883
124905,0116,,
112345,0116,5720.0,127346.86000000231
619375,0116,14314.0,60657.11000000002
917074,0116,26.0,86.30000000000001
1002185326,0116,11557.0,19230.049999999923
778459,0116,1350.0,31596.179999999917
1001753944,0116,77643.0,363843.31000000006
1001754835,0116,37354.0,492645.1400000014
430400,0116,101531.0,105872.20000000054
1004718833,0116,,
1000012648,0116,2043.0,28338.929999999964
286503,0116,659.0,23454.44999999999
1001283615,0116,1001.0,6167.990000000017
103064,0116,6283.0,71658.03999999806
1000967431,0116,1834.0,130705.82000000011
300829,0116,4159.0,51361.80999999955
1002341934,0116,4046.0,50271.53999999927
1002275150,0116,8604.0,35707.49999999995
103078,0116,6765.0,120961.75000000258
1002341955,0116,3098.0,49970.44999999935
300810,0116,6142.0,37191.37000000007
1001724066,0116,166.0,950.7299999999991
300969,0116,9526.0,186918.66000000335
430269,0116,5548.0,80677.63000000064
1001753827,0116,40613.0,416657.8199999962
1001730803,0116,178.0,9332.910000000005
1001754072,0116,8819.0,180102.28999999902
300950,0116,8519.0,83856.72000000054
466120,0116,485.0,2693.240000000006
435997,0116,35.0,244.3
155713,0116,5876.0,53457.86000000105
958751,0116,4662.0,127565.6800000023
1001754831,0116,76975.0,674007.7200000013
1000043094,0116,2188.0,27624.919999999835
430792,0116,87084.0,80379.37000000101
1005370861,0116,6.0,316.62
925778,0116,6202.0,45339.149999999216
1002275158,0116,5434.0,30796.799999999974
926009,0116,1093.0,11721.620000000043
1002339010,0116,3488.0,88628.29999999981
1001684254,0116,1.0,39.98
743748,0116,3293.0,53957.07999999872
1005129729,0116,6146.0,189002.2500000035
834001,0116,2494.0,49515.169999999765
1001687557,0116,-2.0,-13.889999999999997
1001754110,0116,8860.0,205706.41000000478
917371,0116,150.0,490.5
129430,0116,13523.0,66479.21000000015
1001687563,0116,9.0,113.43
1001754091,0116,6290.0,193897.66999999897
257974,0116,27423.0,492154.8400000047
1001753998,0116,11831.0,216340.52000000246
260931,0116,3126.0,154372.01000000015
256276,0116,83788.0,1070230.0899999966
461443,0116,768.0,3115.24999999999
351359,0116,1044.0,6853.799999999991
1001753993,0116,14084.0,208702.8900000009
1000000560,0116,788.0,58210.07999999996
1001754832,0116,40234.0,441431.830000003
430297,0116,2106.0,52873.91999999984
1002185329,0116,8632.0,21682.979999999803
1001687559,0116,1.0,21.77
259270,0116,6824.0,121125.83000000045
460219,0116,339.0,1163.7299999999975
1004718834,0116,0.0,0.0
1005447571,0116,4781.0,71486.18000000056
1001753906,0116,31862.0,357538.5600000008
1004184121,0116,12.0,440.06999999999994
279388,0116,7121.0,86167.86999999985
440626,0116,8818.0,25910.0399999998
1005427985,0116,4271.0,26642.27000000024
1001723869,0116,22.0,3800.0
156676,0116,5023.0,39772.48999999994
1005011955,0116,882.0,15615.360000000057
726653,0116,4824.0,62276.22000000031
1000043070,0116,104.0,9725.39999999999
1001753748,0116,70941.0,611044.910000006
1000032455,0116,486.0,18673.390000000003
1001349041,0116,,
1001308546,0116,1780.0,31240.96000000018
1004183704,0116,2608.0,5148.490000000001
1005535143,0116,385.0,7025.560000000039
1002275152,0116,3891.0,22476.519999999848
1001754837,0116,28227.0,517450.18999999866
315412,0116,55695.0,120195.83999999845
1001753877,0116,44899.0,395325.5299999977
351328,0116,1501.0,40349.0599999998
300896,0116,11842.0,182510.66000001092
461653,0116,38.0,15.580000000000002
1001753743,0116,158805.0,1075700.1699999934
914335,0116,1203.0,3543.620000000013
354221,0116,7811.0,54854.819999999534
1002185331,0116,6882.0,22239.639999999785
445789,0116,14339.0,102736.65999999907
260430,0116,3247.0,93782.57000000023
433183,0116,19175.0,36976.23999999996
782394,0116,1247.0,33418.20000000008
300918,0116,5339.0,125105.07000000014
1002341976,0116,2804.0,60919.82000000003
1001754095,0116,8244.0,143281.94000000064
958719,0116,5351.0,73772.15000000194
1001753914,0116,24356.0,328235.51999999984
782548,0116,778.0,4599.720000000016
1001730795,0116,142.0,4917.120000000003
1001753960,0116,46225.0,297162.24999999686
536763,0116,6483.0,122208.63000000265
1004718897,0116,3.0,34.04
411310,0116,1732.0,18007.380000000026
1001754077,0116,9304.0,225626.66000000038
1005519452,0116,179.0,3551.309999999998
1001749849,0116,16848.0,36440.38999999926
